sourceKey,vertical,externalId,title,slug,category,shortTagline,description,priceMin,priceMax,currency,showPrice,timeline,materials,dimensions,status,featured,images,imageAlts,fields,seoTitle,seoDescription,url,firstSeen,lastSeen,contentHash
kanha-kreation,resin,30776,"Kanku &#8211; Chawal, Sweet 10 Inch Resin Puja Thali",kanku-chawal-sweet-10-inch-resin-puja-thali,Diwali Resin Update,,"Kanku &#8211; Chawal, Sweet 10 Inch Resin Puja Thali for Wedding, Resin Aarti Thali.",1000,1000,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/09/2016dee83f3815383671b2086dfc7955.jpg,"Kanku - Chawal, Sweet 10 Inch Resin Puja Thali","{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Resin Art"",""Resin Pooja Thali""]}",,,https://kanhakreation.com/product/kanku-chawal-sweet-10-inch-resin-puja-thali/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,370adf78ff36778b
kanha-kreation,resin,30779,"Kanku &#8211; Chawal, Sweet 10 Inch Resin Puja Thali",kanku-chawal-sweet-10-inch-resin-puja-thali-2,Diwali Resin Update,,Handmade resin thali 8 inch with mor pankh/Aarti thali/Pooja thali/Roli chawal platter/Rakhi resin platter/Indian gifts/Diwali pooja thali,1500,1500,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/09/il_794xN.5394481326_n1yr.avif,"Kanku - Chawal, Sweet 10 Inch Resin Puja Thali","{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Resin Art"",""Resin Pooja Thali""]}",,,https://kanhakreation.com/product/kanku-chawal-sweet-10-inch-resin-puja-thali-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,bee5a39b40a17a9d
kanha-kreation,resin,30785,Resin coffee coaster,resin-coffee-coaster,Diwali Resin Update,,Resin coffee coaster with Real Coffee Beans,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/09/il_794xN.6966266799_9u7f.webp,Resin coffee coaster,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Resin Art"",""Resin Coasters""]}",,,https://kanhakreation.com/product/resin-coffee-coaster/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,bca2ee69b9f1df54
kanha-kreation,resin,30788,Resin coffee coaster,resin-coffee-coaster-2,Diwali Resin Update,,"Coffee bean resin coaster set with gold flakes, Real coffee gift, White epoxy coasters with holder, Handmade kitchen decor",299,299,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/09/il_794xN.6359848956_h03u.jpg,Resin coffee coaster,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Resin Art"",""Resin Coasters""]}",,,https://kanhakreation.com/product/resin-coffee-coaster-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,4808e31a79d3374b
kanha-kreation,resin,30791,Resin coffee coaster,resin-coffee-coaster-3,Diwali Resin Update,,"Set of 4coasters, Red, Purple & Black and Purple Glitter Geode Coaster. Agate Geode Style, Unique Gifts, Handmade, Resin Coasters",3999,3999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/09/il_794xN.6233588204_o98b.jpg,Resin coffee coaster,"{""tags"":[""sale""],""attributes"":{},""categories"":[""Diwali Resin Update"",""Resin Art"",""Resin Coasters""]}",,,https://kanhakreation.com/product/resin-coffee-coaster-3/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,08dc0307d9013187
kanha-kreation,resin,30804,real flower resin bangle,real-flower-resin-bangle-2,Diwali Resin Update,,Real Rose Resin Bangle Bracelet: Botanical Jewelry Gift,500,500,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/09/il_794xN.6335942548_69l0.webp,real flower resin bangle,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Wedding Favors""]}",,,https://kanhakreation.com/product/real-flower-resin-bangle-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,1507a33b5e40f8d7
kanha-kreation,resin,30807,Handmade Resin Art Real Flower Earrings,handmade-resin-art-real-flower-earrings,Diwali Resin Update,,Handmade Resin Art Real Flower Earrings | Lightweight | Unique Statement Jewellery,999,999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/09/il_340x270.6972364586_sotw.avif,Handmade Resin Art Real Flower Earrings,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Flower Earrings"",""Resin Art""]}",,,https://kanhakreation.com/product/handmade-resin-art-real-flower-earrings/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,26a2f06f5141cafc
kanha-kreation,resin,30810,Handmade Resin Art Real Flower Earrings,handmade-resin-art-real-flower-earrings-2,Diwali Resin Update,,Handmade Resin Art Real Flower Earrings | Lightweight | Unique Statement Jewellery,999,999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/09/IMG_20250823_191305.webp,Handmade Resin Art Real Flower Earrings,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Flower Earrings"",""Resin Art""]}",,,https://kanhakreation.com/product/handmade-resin-art-real-flower-earrings-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,175773879273448f
kanha-kreation,resin,30813,Handmade Resin Art Real Flower Earrings,handmade-resin-art-real-flower-earrings-3,,,Handmade Resin Art Real Flower Earrings | Lightweight | Unique Statement Jewellery,999,999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/09/jj.png,Handmade Resin Art Real Flower Earrings,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/handmade-resin-art-real-flower-earrings-3/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,d29a51937eacd012
kanha-kreation,resin,31056,Round placemats,round-placemats,Home decor,,"round placemats protect tables from heat, scratches, and spills. Durable, easy-to-clean, perfect for dining, parties",149,199,INR,TRUE,,,"12 Round big placemats, 7 Round placemats",active,,https://kanhakreation.com/wp-content/uploads/2025/09/20250920_110032-scaled.webp | https://kanhakreation.com/wp-content/uploads/2025/09/20250920_110157-1-scaled.webp,Round placemats | Round placemats,"{""tags"":[],""attributes"":{""Chose Placemats Size"":[""12 Round big placemats"",""7 Round placemats""]},""categories"":[""Home decor""]}",,,https://kanhakreation.com/product/round-placemats/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,0b9a646ec255a95b
kanha-kreation,resin,31066,Macrame sling bag,macrame-sling-bag,Women’s Handmade Purses,,,600,850,INR,TRUE,,,"length-6 , width-10 , strap-18, length-8 , width-10 , strap-20",active,,https://kanhakreation.com/wp-content/uploads/2025/09/20240821_123635-scaled.webp | https://kanhakreation.com/wp-content/uploads/2025/09/20240821_122744-scaled.webp | https://kanhakreation.com/wp-content/uploads/2025/09/20240821_124115.webp | https://kanhakreation.com/wp-content/uploads/2025/09/20241003_152627-scaled.webp | https://kanhakreation.com/wp-content/uploads/2025/09/1000004675.webp | https://kanhakreation.com/wp-content/uploads/2025/09/20240821_123635-scaled.webp,Macrame sling bag | pink |  |  |  | Macrame sling bag,"{""tags"":[],""attributes"":{""Color"":[""Beige"",""Black"",""Blue"",""Brown"",""Green"",""Pink"",""purple"",""Yellow""],""bag size"":[""length-6 , width-10 , strap-18"",""length-8 , width-10 , strap-20""]},""categories"":[""Women’s Handmade Purses""]}",,,https://kanhakreation.com/product/macrame-sling-bag/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,49db0aa2011b3e53
kanha-kreation,resin,31670,Wedding Flower Preservation Frame – Custom Resin Keepsake (Forever Memory),wedding-flower-preservation-frame-custom-resin-keepsake-forever-memory,Floral Bookmarks,,"Your wedding flowers are more than just decoration… they hold emotions, memories, and moments you never want to lose ð At Kanha Kreation , we transform your real flowers into a timeless resin frame, preserving your special day forever. Each piece is handcrafted with love, customized with your names, date & design preferences — making it a one-of-a-kind memory you can cherish for life ✨ ✨ Key Features ✔ Real flower preservation (no artificial flowers) ✔ Fully customizable (names, dates, layout) ✔ Premium crystal-clear resin finish ✔ Long-lasting & fade-resistant ✔ Perfect for home decor & gifting ð¯ Perfect For ð Wedding memories ð Anniversary gifts ❤️ Couple keepsakes ð  Emotional home decor ð Size & Customisation Sizes available: Small | Medium | Large Design: Fully customizable as per your preference ð© After placing order, our team will contact you for customization ð Delivery Info ð Based in Ambala (Haryana) ð PAN India shipping available ⏳ Processing time: 10–15 days (as it’s handmade) ð How It Works Send us your wedding flowers ð We carefully dry & preserve them Design & finalize layout with you Create your custom resin frame Deliver your forever memory ❤️ ⭐ Why Choose Us ✔ 100% handmade ✔ Safe flower handling ✔ Hundreds of happy customers ð Order Now & Preserve Your Memories Forever ❤️ ð¬ WhatsApp Us Now ð Customize Your Order",2500,2500,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2026/04/IMG_4899.jpg | https://kanhakreation.com/wp-content/uploads/2026/04/IMG_4899.jpg | https://kanhakreation.com/wp-content/uploads/2026/04/WhatsApp-Image-2026-04-14-at-1.56.10-PM.jpeg | https://kanhakreation.com/wp-content/uploads/2026/04/IMG_4901.jpg,image | image |  |,"{""tags"":[],""attributes"":{},""categories"":[""Floral Bookmarks"",""Resin Art"",""Wedding Favors""]}",,,https://kanhakreation.com/product/wedding-flower-preservation-frame-custom-resin-keepsake-forever-memory/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,23f1c44e2b7c1214
kanha-kreation,resin,31902,Luxury Resin Puja Thali – Custom Wedding Ritual Thali (10 Inch),luxury-resin-puja-thali-custom-wedding-ritual-thali-10-inch,Resin Art,,"Make Your Wedding Rituals Look Royal Every wedding ritual deserves a touch of elegance and personalization This handcrafted resin Puja Thali is designed to add beauty, charm, and luxury to your special moments. From roka to wedding ceremonies, this thali becomes a part of your memories forever Made with premium resin, detailed embellishments, and customized elements, it’s not just a thali — it’s a statement piece for your big day Key Features ✔ Premium handcrafted resin finish ✔ Elegant floral & pearl detailing ✔ Includes diya holders & ritual space ✔ Fully customizable design ✔ Durable & long-lasting ð Order Now & Preserve Your Memories Forever ❤️ ð¬ WhatsApp Us Now ð Customize Your Order",2500,2500,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2026/04/IMG_4916-1.jpg | https://kanhakreation.com/wp-content/uploads/2026/04/IMG_4918-1.jpg | https://kanhakreation.com/wp-content/uploads/2026/04/IMG_4917-1.jpg,|  | product,"{""tags"":[],""attributes"":{},""categories"":[""Resin Art"",""Resin Pooja Thali""]}",,,https://kanhakreation.com/product/luxury-resin-puja-thali-custom-wedding-ritual-thali-10-inch/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,be2a48ecc0ca4f33
kanha-kreation,resin,29558,Customise Gold Ganesh,customise-gold-ganesh-8,Customise Gold Ganesh,,Customise Gold Ganesh Resin Art | Home Decor | Party Return Gift| Ganesha Table Piece & Car Dashboard Stand| Diwali Gift | Housewarming Gift,299,299,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.7036261760_m9wp.webp,Customise Gold Ganesh,"{""tags"":[],""attributes"":{},""categories"":[""Customise Gold Ganesh"",""Diwali Resin Update"",""Resin Art""]}",,,https://kanhakreation.com/product/customise-gold-ganesh-8/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,09cc038448d8b714
kanha-kreation,resin,29560,Customise Gold Ganesh,customise-gold-ganesh-9,Customise Gold Ganesh,,Customise Gold Ganesh Resin Art | Home Decor | Party Return Gift| Ganesha Table Piece & Car Dashboard Stand| Diwali Gift | Housewarming Gift,799,799,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.7036261678_tma4.webp,Customise Gold Ganesh,"{""tags"":[],""attributes"":{},""categories"":[""Customise Gold Ganesh"",""Diwali Resin Update"",""Resin Art""]}",,,https://kanhakreation.com/product/customise-gold-ganesh-9/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,b61c35d04fff0f07
kanha-kreation,resin,29562,MINI DECORATION STAND,mini-decoration-stand,Customise Gold Ganesh,,Ganesha Stand- Car dashboard stand/ Temple gift item /festive gift/Indian gift /wedding favors/birthday favors/Diwali favors/ Indian Favors,299,299,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.7124793695_iz05.webp,MINI DECORATION STAND,"{""tags"":[],""attributes"":{},""categories"":[""Customise Gold Ganesh"",""Diwali Resin Update"",""Resin Art""]}",,,https://kanhakreation.com/product/mini-decoration-stand/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,98d222eb0b56b6fa
kanha-kreation,resin,29566,MINI DECORATION STAND,mini-decoration-stand-2,Customise Gold Ganesh,,Ganesha Stand- Car dashboard stand/ Temple gift item /festive gift/Indian gift /wedding favors/birthday favors/Diwali favors/ Indian Favors,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.7124734575_8n8n.webp,MINI DECORATION STAND,"{""tags"":[],""attributes"":{},""categories"":[""Customise Gold Ganesh"",""Diwali Resin Update"",""Resin Art""]}",,,https://kanhakreation.com/product/mini-decoration-stand-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,7276e1df4d7496b9
kanha-kreation,resin,29569,Resin Coasters,resin-coasters,Diwali Resin Update,,"Set of 4 Grey & Black Resin Gold leaf Beautiful Resin Coasters. Agate Geode Style, Unique Gifts, Handmade, Custom made, Resin Coasters",4999,4999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1653_5.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1653_5.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1653_4.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1653_3.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1653_2.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1653_1.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1653_0.webp,Resin Coasters | Resin Coasters |  |  |  |  | Resin Coasters,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Resin Art"",""Resin Coasters""]}",,,https://kanhakreation.com/product/resin-coasters/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,fb09e5e547bae6d1
kanha-kreation,resin,29577,Resin Coasters,resin-coasters-2,Customise Gold Ganesh,,"Set of 4 Grey & Black Resin Gold leaf Beautiful Resin Coasters. Agate Geode Style, Unique Gifts, Handmade, Custom made, Resin Coasters",3999,3999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1701_5.jpg,Resin Coasters,"{""tags"":[],""attributes"":{},""categories"":[""Customise Gold Ganesh"",""Diwali Resin Update"",""Resin Art""]}",,,https://kanhakreation.com/product/resin-coasters-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,cc39a47473612e1d
kanha-kreation,resin,29586,Luxury Burgundy Gold Epoxy Tray,luxury-burgundy-gold-epoxy-tray,Diwali Resin Update,,"Luxury Burgundy Gold Epoxy Tray Set – 8 Piece Handmade Serving & Coaster Set – Wedding, Housewarming, Holiday Gift for Her",8999,8999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1710_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_9.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_8.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_7.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_6.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_5.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_4.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_3.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_2.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_1.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1710_0.jpg,Luxury Burgundy Gold Epoxy Tray |  |  |  |  |  |  |  |  |  | Luxury Burgundy Gold Epoxy Tray,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Resin Art"",""Resin Coasters""]}",,,https://kanhakreation.com/product/luxury-burgundy-gold-epoxy-tray/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,7452619cf894edbf
kanha-kreation,resin,29598,Handmade Resin Tray Set Epoxy Serving Trays,handmade-resin-tray-set-epoxy-serving-trays,Diwali Resin Update,,Handmade Resin Tray Set Epoxy Serving Trays | Elegant Home Décor | Wedding Gift| Vanity 2-3 Tray | Luxury Resin Art Tray Set with coasters,6999,6999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1716_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1716_5.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1716_4.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1716_3.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1716_2.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1716_1.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1716_0.jpg,Handmade Resin Tray Set Epoxy Serving Trays |  |  |  |  |  | Handmade Resin Tray Set Epoxy Serving Trays,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Preservation Resin Tray"",""Resin Art""]}",,,https://kanhakreation.com/product/handmade-resin-tray-set-epoxy-serving-trays/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,f5afcfb59c1fc75f
kanha-kreation,resin,29607,Luxury Handmade Resin Tray,luxury-handmade-resin-tray,Diwali Resin Update,,"Luxury Handmade Resin Tray – Marble Wedding Ring Dish, Engagement & Vanity Tray, Aesthetic Perfume Holder, Decorative Home Decor Gift",1999,1999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1012_0.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1012_0.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1012_1.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1012_2.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1012_3.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1012_4.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1012_5.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1012_6.webp,Luxury Handmade Resin Tra | Luxury Handmade Resin Tra |  |  |  |  |  | Luxury Handmade Resin Tra,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Preservation Resin Tray"",""Resin Art""]}",,,https://kanhakreation.com/product/luxury-handmade-resin-tray/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,67be681d771c121e
kanha-kreation,resin,29618,real flower resin bangle,real-flower-resin-bangle,bangle,,"real flower resin bangle, real flower bracelet, resin bracelet, nature inspired jewelry, flower jewelry, flower bangle, gifts, rose bracelet",1000,1000,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1131_0.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1131_3.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1131_1.webp,real flower resin bangle |  | bangle,"{""tags"":[],""attributes"":{},""categories"":[""bangle"",""Diwali Resin Update"",""Resin Art""]}",,,https://kanhakreation.com/product/real-flower-resin-bangle/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,a84d68c92f3665b4
kanha-kreation,resin,29624,Personalized Pressed Flower Bookmark,personalized-pressed-flower-bookmark,Diwali Resin Update,,"Personalized Pressed Flower Bookmark, Daisy Resin Bookmark, Custom Bookmark with Name, Floral Bookmarks for Women, Reader Gift, Gift for Her",399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.6916097222_4ui5.webp,Personalized Pressed Flower Bookmark,"{""tags"":[],""attributes"":{},""categories"":[""Diwali Resin Update"",""Floral Bookmarks"",""Resin Art""]}",,,https://kanhakreation.com/product/personalized-pressed-flower-bookmark/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,810a05b2107c133d
kanha-kreation,resin,29627,Wildflower Resin Bookmark,wildflower-resin-bookmark,Floral Bookmarks,,"Wildflower Resin Bookmark,Pressed Dried Flower Bookmark,Bookmark for Women,Mother&#8217;s Day Gift,Bookmark for Women,Gift for Book Lover",399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1151_5.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1150_0.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1150_1.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1151_2.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1151_3.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1151_4.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1151_5-1.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1151_6.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1151_7.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1151_8.webp,Wildflower Resin Bookmark |  |  |  |  |  | Wildflower Resin Bookmark |  |  |,"{""tags"":[],""attributes"":{},""categories"":[""Floral Bookmarks"",""Resin Art""]}",,,https://kanhakreation.com/product/wildflower-resin-bookmark/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,bdf54cd5a64fcc9a
kanha-kreation,resin,29639,Bookmark personalized Resin Art,bookmark-personalized-resin-art,Floral Bookmarks,,Bookmark personalized Resin Art,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.3613880704_9xay.webp,Bookmark personalized Resin Art,"{""tags"":[],""attributes"":{},""categories"":[""Floral Bookmarks"",""Resin Art""]}",,,https://kanhakreation.com/product/bookmark-personalized-resin-art/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,943eb8e0f3094a92
kanha-kreation,resin,29642,Resin Bookmark with Real Flowers,resin-bookmark-with-real-flowers,Floral Bookmarks,,Resin Bookmark with Real Flowers,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.7137601967_nmw8.webp,Resin Bookmark with Real Flowers,"{""tags"":[],""attributes"":{},""categories"":[""Floral Bookmarks"",""Resin Art""]}",,,https://kanhakreation.com/product/resin-bookmark-with-real-flowers/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,98b6813c0a8595f2
kanha-kreation,resin,29645,Handmade Resin Art Earrings,handmade-resin-art-earrings,Flower Earrings,,Handmade Resin Art Earrings | Lightweight | Unique Statement Jewelry,999,999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1215_2.webp | https://kanhakreation.com/wp-content/uploads/2025/08/1215_1.webp,Handmade Resin Art Earrings |,"{""tags"":[],""attributes"":{},""categories"":[""Flower Earrings"",""Resin Art""]}",,,https://kanhakreation.com/product/handmade-resin-art-earrings/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,cfd7557867dc9789
kanha-kreation,resin,29651,Handmade Resin Art Earrings,handmade-resin-art-earrings-2,Flower Earrings,,Handmade Resin Art Earrings | Lightweight | Unique Statement Jewelry,999,999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1215_2.webp,Handmade Resin Art Earrings,"{""tags"":[],""attributes"":{},""categories"":[""Flower Earrings"",""Resin Art""]}",,,https://kanhakreation.com/product/handmade-resin-art-earrings-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,cf7655f215e64eba
kanha-kreation,resin,29653,Handmade Resin Art Earrings,handmade-resin-art-earrings-3,Flower Earrings,,Handmade Resin Art Earrings | Lightweight | Unique Statement Jewelry,999,999,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1215_0.webp,Handmade Resin Art Earrings,"{""tags"":[],""attributes"":{},""categories"":[""Flower Earrings"",""Resin Art""]}",,,https://kanhakreation.com/product/handmade-resin-art-earrings-3/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,5720ed6946f18388
kanha-kreation,resin,29655,Real Flower Earrings,real-flower-earrings,Flower Earrings,,Real Flower Butterfly Earrings – Handmade Resin Earrings with Pressed Flowers & Glitter | Unique Gift for Her,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1245_4.jpg,Real Flower Earrings,"{""tags"":[],""attributes"":{},""categories"":[""Flower Earrings"",""Resin Art""]}",,,https://kanhakreation.com/product/real-flower-earrings/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,730b9b21f877eeb6
kanha-kreation,resin,29675,Real Flower Earrings,real-flower-earrings-2,Flower Earrings,,Real Flower Butterfly Earrings – Handmade Resin Earrings with Pressed Flowers & Glitter | Unique Gift for Her,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1245_9.jpg,Real Flower Earrings,"{""tags"":[],""attributes"":{},""categories"":[""Flower Earrings"",""Resin Art""]}",,,https://kanhakreation.com/product/real-flower-earrings-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,8bf4e2c9d19b44ff
kanha-kreation,resin,29679,Real Flower Butterfly Earrings,real-flower-butterfly-earrings-2,Flower Earrings,,Silk blue butterflies drop earrings silver or golden leaf &#8211; handmade woman accessories summer gift for her,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1247_1.jpg,Real Flower Butterfly Earrings,"{""tags"":[],""attributes"":{},""categories"":[""Flower Earrings"",""Resin Art""]}",,,https://kanhakreation.com/product/real-flower-butterfly-earrings-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,3c2a93ffca3c0c5c
kanha-kreation,resin,29681,Modak Candle,modak-candle,,,Modak Candle Set of 6 &#8211; For Pooja Diwali Navaratri Home Decor Diwali Decoration,299,299,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1302_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1302_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1302_1.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1302_2.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1302_3.jpg,Modak Candle | Modak Candle |  |  | Modak Candle,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/modak-candle/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,1ca357247d4b3222
kanha-kreation,resin,29688,Rasmalai Candle,rasmalai-candle,,,Rasmalai Candle Set of 6 &#8211; For Pooja Diwali Navaratri Home Decor Diwali Decoration | Indian Sweet | Handmade Eco-Friendly |Diwali Diya,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1310_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1310_4.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1310_1.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1310_2.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1310_3.jpg,Rasmalai Candle |  |  |  | Rasmalai Candle,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/rasmalai-candle/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,c1f333043af42d18
