sourceKey,vertical,externalId,title,slug,category,shortTagline,description,priceMin,priceMax,currency,showPrice,timeline,materials,dimensions,status,featured,images,imageAlts,fields,seoTitle,seoDescription,url,firstSeen,lastSeen,contentHash
art-unleashed,resin,8157891985698,Purple Copper wall Clock,purple-copper-wall-clock,,,"Resin Clocks has its own unique charm. This is made on solid wooden boards. Each clock is unique since its is handmade and resin has its own mind too. This clock is 12inch panel with colors of white , purple, copper tones. The rim is jewelled with gold painted glass chips. They are beautiful pieces adding that charm to your home and your eyes ! The clock comes with back hook to hang. 1 AA battery included Dimensions: 12 inch diameter thickness 1 in deep . With zero sound smooth clock mechanism.",60,60,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230302_180056.jpg?v=1678414619 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230317_183858.jpg?v=1679175912,|,"{""tags"":[""Clocks"",""decor"",""wall decor""],""vendor"":""Art Unleashed"",""productType"":""""}",,,https://artunleashed.us/products/purple-copper-wall-clock,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,98066aa0da2dd8a9
art-unleashed,resin,8149360640290,Ganesh Painting Wall Decor,ganesh-painting-wall-decor,,,"Lord Ganesh , the elephant head God , the destroyer for all evils. The God that represents Intellectual growth and worshipped at the beginning of all rituals and ceremonies. This Painting is made on Acrylic Pour painting with Blue, pink, gold undertones . Top coated with epoxy resin. Handpainted Ganesha in White and Silver paint. Add this beautiful painting to your home decor and bring good luck and prosperity to your home. Great for gifting your for house warming or gift yourself. Dimension : 12 in *16 in",36,36,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230304_162023.jpg?v=1677984332 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230304_162030.jpg?v=1677984332,|,"{""tags"":[""painting"",""wall decor""],""vendor"":""Art Unleashed"",""productType"":""""}",,,https://artunleashed.us/products/ganesh-painting-wall-decor,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,db709fe2e0b3b336
art-unleashed,resin,8129464467746,Blue ocean theme wooden tray,blue-ocean-theme-wooden-tray,,,"These deep wooden trays are both reliable and aesthetically pleasing. The resin and painting add a unique touch, making them stand out from the crowd. Serve drinks or snacks and get a wow reaction from your guests. The tray is made with resin, real sand, blue, white, and gold mica powder pigments. Perfect for entertaining, or for a cozy breakfast in bed! Consider purchasing coordinating coasters to complete the look. This item makes a great housewarming or Christmas gift. All components are non-toxic and safe to use. PRODUCT CARE INSTRUCTIONS: Keep away from extreme heat and exposure to the sun. Do not scrub/soak Not dishwasher safe Avoid cleaning products/chemicals Spot clean with gentle soap and water This is a handmade product, and while we put our 100% into every design, there is a slight possibility of imperfections and micro-bubbles",70,70,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230224_111143.jpg?v=1677266115 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230224_111049.jpg?v=1677266115 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230217_093530.jpg?v=1677266115 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230217_093139.jpg?v=1677266115,|  |  |,"{""tags"":[""beach"",""gift sets"",""ocean decor"",""ocean series"",""Trays"",""Traysets"",""Wooden trays""],""vendor"":""Art Unleashed"",""productType"":""""}",,,https://artunleashed.us/products/blue-ocean-theme-wooden-tray,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,968ed020e3208348
art-unleashed,resin,8101583847714,Travel series  Small resin Coasters,travel-series-small-resin-coasters,,,"Clear Resin Coasters with Alcohol Ink Patterns .These are 3.5 inch resin coasters which make a statement accessory on your table. Impress your guest. They are hand painted with Travel Inspiration design. Resin coasters are durable ,light weight and functional. Use it to protect your tables from white marks . Great to use it with hot or cold drinks. Beautiful designs make a great gifting option. Holders available.* Email us for custom colors in this design.* Dimension : Coaster 3.54 in * 3.54 in Holder : 3.95 in diameter and 2.9 in height Made of Non toxic material PRODUCT CARE INSTRUCTIONS: Keep away from extreme heat and exposure to the sun. Do not scrub/soak Not dishwasher safe Avoid cleaning products/chemicals Spot clean with gentle soap and water This is a handmade product, and while we put our 100% into every design, there is a slight possibility of imperfections and micro-bubbles.",30,45,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/IMG_20230131_202744_507.jpg?v=1675310076 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230131_200631.jpg?v=1675310075 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230131_200333.jpg?v=1675310075 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230413_115739.jpg?v=1681704742,|  |  |,"{""tags"":[""Coasters""],""vendor"":""Art Unleashed"",""productType"":""""}",,,https://artunleashed.us/products/travel-series-small-resin-coasters,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,bc573ac15b5bf7fd
art-unleashed,resin,8098948481314,Beach Resin Coasters,ocean-sand-coasters,,,"Beach Resin Coasters make a unique and customized housewarming or bridal shower gift. These beautiful, handcrafted pieces of resin art feature a colorful coastal beach design, adding a beautiful and unique touch to any room. Coasters are great way to save your beautiful Table from those strain marks. These resin coasters are glossy and upgrades your home decor game instantly. Made from pacific blue mica pigments and real sand captured in resin, with white pigmented waves. Each coaster is uniquely created Small Square Size: 3.5 inch Made of Non toxic resin. Big Circular = 5.2 inch Materials: Resin, Pigments , Mica powder and Sand PRODUCT CARE INSTRUCTIONS: Keep away from extreme heat and exposure to the sun. Do not scrub/soak Not dishwasher safe Avoid cleaning products/chemicals Spot clean with gentle soap and water This is a handmade product, and while we put our 100% into every design, there is a slight possibility of imperfections and micro-bubbles.",25,45,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230130_165141.jpg?v=1675126477 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230130_165120.jpg?v=1675126476 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230130_165159.jpg?v=1675126476 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230130_165112.jpg?v=1675126477 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230408_133127.jpg?v=1680986236 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230408_133046.jpg?v=1680986237 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230421_114636.jpg?v=1682103619 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230421_114556.jpg?v=1682103619 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230421_114537.jpg?v=1682103619 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230421_114541.jpg?v=1682103803 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230421_114556_9adb51fc-5d95-454a-983f-4a13d2a20b75.jpg?v=1682103802 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230421_114619.jpg?v=1682103803 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230421_114556_38a1411d-8222-4402-8e6f-6507145a0a74.jpg?v=1682104322 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230421_114541_32cd4450-c4de-4e0c-847d-23db2fc1ea47.jpg?v=1682104323,|  |  |  |  |  |  |  |  |  |  |  |  |,"{""tags"":[""beach"",""Coasters"",""ocean series""],""vendor"":""Art Unleashed"",""productType"":""""}",,,https://artunleashed.us/products/ocean-sand-coasters,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,9f60280ba1a16133
art-unleashed,resin,8090804715810,Resin Black Gold Wall Clock,black-gold,,,Unique Resin Clocks has its own charm. Each clock is unique since resin has its own mind too. This is made on thick self hanging wooden 12inch panel with ocean waves colors of Black and Gold . They are beautiful pieces adding that charm to your home and your eyes ! This is 12 in clock with back hook to hang. 1 AA battery included Dimensions: 12 inch diameter thickness 3/4 in deep . With no sound smooth clock mechanism.,40,55,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230124_163055.jpg?v=1674607352 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230124_163107.jpg?v=1674607352 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230124_162730.jpg?v=1674607352,|  |,"{""tags"":[""Clocks""],""vendor"":""Art Unleashed"",""productType"":""""}",,,https://artunleashed.us/products/black-gold,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,e1dd5a0fb3fcbbd0
art-unleashed,resin,8089494880546,Ocean Series Clock,ocean-series-clock,,,"Unique Resin Clocks has its own charm. They are made on self hanging wooden boards. Each clock is unique since resin has its own mind too. This clock is 12inch panel with ocean waves colors of blue , white and pacific blue . They are beautiful pieces adding that charm to your home and your eyes ! The clock comes with back hook to hang. Look up for our other Beach theme products to match the decor and complete the set 1 AA battery included Dimensions: 12 inch diameter thickness 3/4 in deep . With no sound smooth clock mechanism.",55,55,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230123_103731.jpg?v=1674500505 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230123_103859.jpg?v=1674500505,|,"{""tags"":[""beach"",""Clocks"",""decor"",""ocean series""],""vendor"":""Art Unleashed"",""productType"":""""}",,,https://artunleashed.us/products/ocean-series-clock,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,b0fa801f561e895f
art-unleashed,resin,8088248975650,House of Pink,house-of-pink,,,"Great to add that beautiful colors to your wall. They are paintings using acrylics pour with some gold flakes and top coated with epoxy resin with saves color and give that ultra glam look to the paintings. Self Hanging frames on canvas Colors in palette : Blue ,Teal, Fuchsia, gold and Orange This is single piece. You can combine it with other wall decors from the shop Size : 16 in * 12 in",37,37,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230120_122058.jpg?v=1674248395 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230120_122101.jpg?v=1674248394 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230120_122140.jpg?v=1674248395 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230120_111706_fe8281ea-5c8f-4666-baf1-79602f652846.jpg?v=1674248394,|  |  |,"{""tags"":[""Acrylics"",""wall decor""],""vendor"":""Art Unleashed"",""productType"":""""}",,,https://artunleashed.us/products/house-of-pink,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,89a577295a433afa
art-unleashed,resin,8078933393698,Wall decor inspirational,wall-decor-inspirational,Tray Sets,,"Beautiful colors in mica powder and pigments with resin artistically pour to create unique patterns on the Resin trays. Inspirational quotes engraved on the resin Dial. This decor will surely inspire your day! Round or Rectangular Tray with golden painted rims. Each piece is curated with unique patterns Tray Size : 10 "" Made of Non toxic material PRODUCT CARE INSTRUCTIONS: Keep away from extreme heat and exposure to the sun. Do not scrub/soak Not dishwasher safe Avoid cleaning products/chemicals Spot clean with gentle soap and water This is a handmade product, and while we put our 100% into every design, there is a slight possibility of imperfections and micro-bubbles",40,40,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230114_124403.jpg?v=1673746156 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230114_123917.jpg?v=1673746157 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230114_123825.jpg?v=1673746157 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230120_130105.jpg?v=1674248510,|  |  |,"{""tags"":[""ocean decor"",""wall decor""],""vendor"":""Art Unleashed"",""productType"":""Tray Sets""}",,,https://artunleashed.us/products/wall-decor-inspirational,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,155a30d0c1372a05
art-unleashed,resin,8088235704610,Purple Blooming,purple-blooming,Paintings,,"Great to add that beautiful colors to your wall. They are paintings using acrylics pour with some gold flakes and top coated with epoxy resin with saves color and give that ultra glam look to the paintings. Self Hanging frames on canvas Colors in palette : Purple , Fuchsia, gold and pink,Black They come in set of 2. Great for gifting or decorating your home. Size : 16 in * 12 in",69,69,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230120_112228.jpg?v=1674243177 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230120_111949.jpg?v=1674243178 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230120_111706.jpg?v=1674243177 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230120_111618.jpg?v=1674243177,|  |  |,"{""tags"":[""Acrylics"",""wall decor""],""vendor"":""Art Unleashed"",""productType"":""Paintings""}",,,https://artunleashed.us/products/purple-blooming,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,99f7ef87d8375341
art-unleashed,resin,8066974613794,Reversible Egyptian Coasters,reversible-egyptian-coasters,,,"These are beautiful reversible Egyptian pyramid inspired resin coasters. One side has color pigmented with copper tones a subtle beauty. The other side is designed with Washi tape and copper color pigments This is uniquely created design Size: 3.5 inch squares Made of Non toxic resin. Materials: Resin, Pigments , Mica powder and Washi tape PRODUCT CARE INSTRUCTIONS: Keep away from extreme heat and exposure to the sun. Do not scrub/soak Not dishwasher safe Avoid cleaning products/chemicals Spot clean with gentle soap and water This is a handmade product, and while we put our 100% into every design, there is a slight possibility of imperfections and micro-bubbles.",30,30,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230111_123555.jpg?v=1673473523 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230111_123341.jpg?v=1673473523 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230111_123445.jpg?v=1673473523 | https://cdn.shopify.com/s/files/1/0687/8871/5810/products/20230111_123541.jpg?v=1673473552,|  |  |,"{""tags"":[""Coasters""],""vendor"":""Art Unleashed"",""productType"":""""}",,,https://artunleashed.us/products/reversible-egyptian-coasters,2026-07-08T05:35:27.091Z,2026-07-08T05:35:27.091Z,5b7f6732e55c8bc4
