sourceKey,vertical,externalId,title,slug,category,shortTagline,description,priceMin,priceMax,currency,showPrice,timeline,materials,dimensions,status,featured,images,imageAlts,fields,seoTitle,seoDescription,url,firstSeen,lastSeen,contentHash
apex-resin,supplies,15894283813244,Pearl Resin Pigment: Offshore Wave,pearl-resin-pigment-offshore-wave,Opaque Resin Pigments,,"A beautiful sea-inspired blue pearl pigment meticulously crafted to capture the tranquil allure of the ocean. This hue is a radiant gem, echoing the intricate shades of the sea. The captivating play of light and colour will elevate your resin creations to new heights, adding a touch of magic and sophistication to any project. Offshore = Blue Pearl Resin Pigment 20g glass recyclable jar Lightfast & UV stable Colour swatch on side and top so you can see the colour when stored Bloom Pearl pigments in resin are special for several reasons, Aesthetic Appeal Luminous Finish : Pearl pigments contain mica particles coated with titanium dioxide or other minerals, which give them a pearlescent, iridescent quality. This results in a shimmering, metallic finish that catches and reflects light beautifully. Depth and Dimension : When mixed with resin, pearl pigments create a multi-dimensional effect. This adds depth to your artwork, making it appear more dynamic and visually appealing. Particularly special in resin tables and artwork pours. Vibrant Colours : The colours of pearl pigments are rich and vibrant. They range from subtle, elegant hues to bold, striking shades, allowing for versatile design possibilities. Ease of Use Mixing : Pearl pigments are easy to mix with resin. They disperse evenly, ensuring a consistent finish without clumping or settling at the bottom. Compatibility : They are compatible with different types of resins, including epoxy and UV resins (tiny measures). This compatibility makes them accessible to a wide range of users. Durability Colour Stability : As with all Bloom pigments, Pearl pigments are known for their colour stability and resistance to fading over time. This ensures that your resin creations maintain their beauty for years. Heat and Chemical Resistance : These pigments often have good resistance to heat and chemicals, making them suitable for various functional and decorative applications. NB: For a transparent pearl finish, use less; for a more opaque finish, use more. Ensure the final mix contains no more than 8% to guarantee successful curing.",9,9,INR,TRUE,,,,out_of_stock,,https://cdn.shopify.com/s/files/1/2250/3519/files/PearlResinPigmentOffshoreWave.jpg?v=1771187677 | https://cdn.shopify.com/s/files/1/2250/3519/files/Pearl_Pigments_ddf56f7c-8be8-4e8b-936b-4471bffe39c2.jpg?v=1771187676,|,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/pearl-resin-pigment-offshore-wave,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,645269b86aa33547
apex-resin,supplies,15894283846012,Pearl Resin Pigment: Butterfly Flower,pearl-resin-pigment-butterfly-flower,Opaque Resin Pigments,,"Experience the enchanting with my butterfly flower-inspired pearl pigment, captivating your senses with its ethereal hues reminiscent of delicate butterfly Purples. This hue is a radiant jewel, reflecting the intricate hues of a Cadburys chocolate box, or a butterfly buddleia. The captivating play of light and colour will elevate your resin creations to new heights, adding a touch of magic and sophistication to any resin creation. Crafted with precision and passion, my pearl metal pigments ensure a seamless integration into your epoxy resin masterpieces. Whether you're a seasoned artisan or a creative enthusiast, my pigments offer a unique opportunity to infuse your projects with the enchantment of nature. Butterfly Flower = Cadbury Box Purple Pearl Resin Pigment 20g glass recyclable jar Lightfast & UV stable Colour swatch on side and top so you can see the colour when stored Bloom Pearl pigments in resin are special for several reasons, Aesthetic Appeal Luminous Finish : Pearl pigments contain mica particles coated with titanium dioxide or other minerals, which give them a pearlescent, iridescent quality. This results in a shimmering, metallic finish that catches and reflects light beautifully. Depth and Dimension : When mixed with resin, pearl pigments create a multi-dimensional effect. This adds depth to your artwork, making it appear more dynamic and visually appealing. Particularly special in resin tables and artwork pours. Vibrant Colours : The colours of pearl pigments are rich and vibrant. They range from subtle, elegant hues to bold, striking shades, allowing for versatile design possibilities. Ease of Use Mixing : Pearl pigments are easy to mix with resin. They disperse evenly, ensuring a consistent finish without clumping or settling at the bottom. Compatibility : They are compatible with different types of resins, including epoxy and UV resins (tiny measures). This compatibility makes them accessible to a wide range of users. Durability Colour Stability : As with all Bloom pigments, Pearl pigments are known for their colour stability and resistance to fading over time. This ensures that your resin creations maintain their beauty for years. Heat and Chemical Resistance : These pigments often have good resistance to heat and chemicals, making them suitable for various functional and decorative applications. NB: For a transparent pearl finish, use less; for a more opaque finish, use more. Ensure the final mix contains no more than 8% to guarantee successful curing.",9,9,INR,TRUE,,,,out_of_stock,,https://cdn.shopify.com/s/files/1/2250/3519/files/20240320_161923.jpg?v=1771187677 | https://cdn.shopify.com/s/files/1/2250/3519/files/Pearl_Pigments.jpg?v=1771187676 | https://cdn.shopify.com/s/files/1/2250/3519/files/20240320_163559.jpg?v=1771187677,|  |,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/pearl-resin-pigment-butterfly-flower,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,5a8dd8089e5b442b
apex-resin,supplies,15894283878780,Pearl Resin Pigment: Spider Silk,pearl-resin-pigment-spider-silk,Opaque Resin Pigments,,"Immerse yourself in the transformative possibilities as you explore my new Pearl Epoxy Pigment Paste range specially designed for resin pouring projects. This hue is a radiant jewel, captivating light and colour which will elevate your resin creations to new heights, Crafted with precision and passion, my pearl metal pigments ensure a seamless integration into your epoxy resin masterpieces. Whether you're a seasoned artisan or a creative enthusiast, my pigments offer a unique opportunity to infuse your projects with the enchantment of nature. Spider Silk = A true Pearl White Resin Pigment 20g glass recyclable jar Lightfast & UV stable Colour swatch on side and top so you can see the colour when stored Aesthetic Appeal Luminous Finish : Pearl pigments contain mica particles coated with titanium dioxide or other minerals, which give them a pearlescent, iridescent quality. This results in a shimmering, metallic finish that catches and reflects light beautifully. Depth and Dimension : When mixed with resin, pearl pigments create a multi-dimensional effect. This adds depth to your artwork, making it appear more dynamic and visually appealing. Particularly special in resin tables and artwork pours. Vibrant Colours : The colours of pearl pigments are rich and vibrant. They range from subtle, elegant hues to bold, striking shades, allowing for versatile design possibilities. Ease of Use Mixing : Pearl pigments are easy to mix with resin. They disperse evenly, ensuring a consistent finish without clumping or settling at the bottom. Compatibility : They are compatible with different types of resins, including epoxy and UV resins (tiny measures). This compatibility makes them accessible to a wide range of users. Durability Colour Stability : As with all Bloom pigments, Pearl pigments are known for their colour stability and resistance to fading over time. This ensures that your resin creations maintain their beauty for years. Heat and Chemical Resistance : These pigments often have good resistance to heat and chemicals, making them suitable for various functional and decorative applications. NB: For a transparent pearl finish, use less; for a more opaque finish, use more. Ensure the final mix contains no more than 8% to guarantee successful curing.",9,9,INR,TRUE,,,,out_of_stock,,https://cdn.shopify.com/s/files/1/2250/3519/files/SpidersilkPic1.jpg?v=1771187676 | https://cdn.shopify.com/s/files/1/2250/3519/files/SpidersilkPic2.jpg?v=1771187676 | https://cdn.shopify.com/s/files/1/2250/3519/files/Spidersilkpic3.jpg?v=1771187676,|  |,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/pearl-resin-pigment-spider-silk,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,313d73cd431213ba
apex-resin,supplies,15894283911548,Pearl Resin Pigment: Orchid Tears,pearl-resin-pigment-orchid-tears,Opaque Resin Pigments,,"Orchid Bloom is a beautiful magenta pink pigment meticulously crafted to emulate the ethereal allure of orchid flowers, capturing their vibrancy and grace. This hue is a radiant gem, reflecting the intricate shades of blossoming orchids. The captivating play of light and colour will elevate your resin creations to new heights, adding a touch of magic and sophistication to any project. Crafted with precision and passion, Bloom pearl metal pigments ensure seamless integration into your epoxy resin masterpieces. Whether you're a seasoned artisan or a creative enthusiast, these pigments offer a unique opportunity to infuse your projects with the enchantment of nature. Orchid Tears = Pink Pearl Resin Pigment 20g glass recyclable jar Lightfast & UV stable Colour swatch on side and top so you can see the colour when stored Bloom Pearl pigments in resin are special for several reasons, Aesthetic Appeal Luminous Finish : Pearl pigments contain mica particles coated with titanium dioxide or other minerals, which give them a pearlescent, iridescent quality. This results in a shimmering, metallic finish that catches and reflects light beautifully. Depth and Dimension : When mixed with resin, pearl pigments create a multi-dimensional effect. This adds depth to your artwork, making it appear more dynamic and visually appealing. Particularly special in resin tables and artwork pours. Vibrant Colours : The colours of pearl pigments are rich and vibrant. They range from subtle, elegant hues to bold, striking shades, allowing for versatile design possibilities. Ease of Use Mixing : Pearl pigments are easy to mix with resin. They disperse evenly, ensuring a consistent finish without clumping or settling at the bottom. Compatibility : They are compatible with different types of resins, including epoxy and UV resins (tiny measures). This compatibility makes them accessible to a wide range of users. Durability Colour Stability : As with all Bloom pigments, Pearl pigments are known for their colour stability and resistance to fading over time. This ensures that your resin creations maintain their beauty for years. Heat and Chemical Resistance : These pigments often have good resistance to heat and chemicals, making them suitable for various functional and decorative applications.",9,9,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/PearlResinOrchidTears.jpg?v=1771187676 | https://cdn.shopify.com/s/files/1/2250/3519/files/Pearl_Pigments_91da783e-14f7-411a-a44a-ca19cde49e98.jpg?v=1771187676 | https://cdn.shopify.com/s/files/1/2250/3519/files/20240708-124745.jpg?v=1771187678,|  |,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/pearl-resin-pigment-orchid-tears,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,f2dbd726dd776faf
apex-resin,supplies,15894283944316,Twinkling Pearl Resin Pigment - Obsidian,twinkling-pearl-resin-pigment-obsidian,Transparent Resin Tints,,"Obsidian is a mesmerising black-tinted transparent epoxy resin pigment, infused with a delicate mirage sparkle that reveals flashes of light as it moves. Deep, inky and quietly dramatic, this pigment transforms resin creations with subtle shimmer rather than solid opacity, allowing light to travel through the piece and catch on fine sparkling particles beneath the surface. Elegant and mysterious, Obsidian is perfect for artists who love depth, atmosphere and a refined, cosmic finish that feels both powerful and luxurious. Features: Black-tinted transparent epoxy resin pigment with mirage sparkle Creates depth and light-catching shimmer without blocking translucency Ideal for statement pours, layered designs and atmospheric resin projects Blends beautifully with other pigments for smoky, dimensional effects Suitable for jewellery, homewares, art panels and decorative resin creations Obsidian is darkness done beautifully, a quietly powerful pigment that turns resin into a shimmering, celestial dream.",10,10,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/ChatGPTImageJan1_2026_12_58_30PM_1.png?v=1771187676 | https://cdn.shopify.com/s/files/1/2250/3519/files/ChatGPT_Image_Jan_1_2026_12_59_02_PM.png?v=1771187677,|,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Transparent Resin Tints""}",,,https://apexresin.co.uk/products/twinkling-pearl-resin-pigment-obsidian,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,ad853d6ae814f783
apex-resin,supplies,15894284108156,Bronze Metallic Epoxy Resin Pigment - Premium Metal Effect Paste!,bronze-metallic-epoxy-resin-pigment-premium-metal-effect-paste,Opaque Resin Pigments,,"Our premium bronze epoxy resin pigment delivers rich, warm metallic tones that bring a luxurious touch to any project. Whether you're a resin artist, epoxy enthusiast, or professional creator, this pigment adds stunning bronze effects that elevate your work with depth and elegance. This high-quality metallic paste produces beautiful mirror-like finishes and bold bronze highlights that turn ordinary designs into striking statement pieces. Features UV Resistant Formula – Keeps your artwork vibrant and rich, even under direct sunlight Fade-Resistant Technology – Ensures long-lasting colour brilliance Heat Stable – Formulated to withstand the heat of the resin curing process without degrading Design captivating metallic rivers in furniture and river tables. Create bronze-accented drinkware in tumbler making, or add lifelike metallic veining to your ocean art and geode creations. A little goes a long way – start with just 5%. Whether you're just starting out or an experienced professional, this pigment is your go-to for achieving radiant, metallic bronze effects in your resin art. Safety Note: Always use proper ventilation and protective equipment when working with resin and pigments.",9,9,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/WhatsApp_Image_2025-06-12_at_14.51.40_3_1.jpg?v=1771187726,,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/bronze-metallic-epoxy-resin-pigment-premium-metal-effect-paste,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,595d6ec8ea9f62ee
apex-resin,supplies,15894284140924,Pampus Pink Metallic Epoxy Resin Pigment - Premium Metal Effect Paste!,pampus-pink-metallic-epoxy-resin-pigment-premium-metal-effect-paste,Opaque Resin Pigments,,"Infuse your resin art with the soft charm of Pampus Pink, our premium epoxy resin pigment that blends delicate blush tones with a radiant metallic sheen. Designed for resin artists, crafters, and creative professionals, this pigment brings a dreamy, romantic glow to your projects, elevating them with a touch of subtle sophistication. This high-performance metallic paste creates silky, mirror-like finishes and gentle pink highlights, perfect for adding elegance, light, and refined femininity to your resin work. Features UV-Resistant Formula – Helps preserve the delicate pink hues, even when exposed to direct sunlight Fade-Resistant Technology – Maintains colour vibrancy and soft shimmer over time Heat Stable – Withstands the resin curing process without fading, separating, or degrading Use Pampus Pink to design flowing blush-toned rivers in furniture and trays, add delicate accents to tumblers and coasters, or create soft, metallic veining in ocean art, geodes, and floral-inspired pieces. Just a small amount, starting at 5%, delivers luminous, pearlescent results. Whether you're a beginner or a seasoned creator, Pampus Pink is your go-to pigment for achieving elegant, soft-focus finishes that inspire and enchant.",9,9,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/WhatsAppImage2025-06-12at14.51.40_5_2.jpg?v=1771187726,,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/pampus-pink-metallic-epoxy-resin-pigment-premium-metal-effect-paste,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,97fb0220eb2c2acf
apex-resin,supplies,15894284173692,Aluminium Metallic Epoxy Resin Pigment - Premium Silver Metal Effect Paste!,aluminium-metallic-epoxy-resin-pigment-premium-silver-metal-effect-paste,Opaque Resin Pigments,,"Our premium aluminium epoxy resin pigment creates absolutely stunning silver effects that will make your projects shine like never before. Perfect for resin artists, Epoxy enthusiasts, and professionals seeking show-stopping results. This high-quality metallic paste creates gorgeous mirror finishes and eye-catching silver tones that transform ordinary pieces into extraordinary works of art. Features UV Resistant Formula - Your creations stay vibrant and beautiful, even in bright sunlight Fade-Resistant Technology - Colours remain true and brilliant over time Heat Stable - Won't break down during the resin curing process Create stunning metallic rivers and accents in river tables and furniture. Design eye-catching drinkware that sparkles with tumbler making, and pour realistic metallic veining to ocean art and geodes. A little goes a long way! Start with just 5% Perfect for beginners and professionals alike - start creating stunning metallic resin art today! Safety Note: Always use proper ventilation and protective equipment when working with resin and pigments.",9,9,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/WhatsAppImage2025-06-12at14.51.40_1_1.jpg?v=1771187726,,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/aluminium-metallic-epoxy-resin-pigment-premium-silver-metal-effect-paste,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,2b75215de3125250
apex-resin,supplies,15894284206460,Silver Fox Metallic Epoxy Resin Pigment - Premium Metal Effect Paste!,silver-fox-metallic-epoxy-resin-pigment-premium-metal-effect-paste,Opaque Resin Pigments,,"Bring a cool, modern elegance to your resin creations with Silver Fox, our premium epoxy resin pigment that delivers sleek silver tones and a refined metallic shimmer. Perfect for resin artists, designers, and creative professionals, this pigment adds a clean, contemporary edge to your projects, evoking sophistication, clarity, and timeless charm. This high-performance metallic paste produces smooth, mirror-like finishes with crisp silver highlights, ideal for adding depth, contrast, and a polished aesthetic to your resin work. Features UV-Resistant Formula – Protects the brilliance of the silver tone, even in direct sunlight Fade-Resistant Technology – Maintains clarity, vibrancy, and reflective shine over time Heat Stable – Engineered to withstand the heat of resin curing without losing luster or texture Use Silver Fox to craft bold metallic rivers in furniture and home décor, accent tumblers and coasters with icy, modern highlights, or replicate the sleek veining of precious metals in geodes, ocean art, and abstract pieces. Just a small amount, starting at 5%, delivers striking, high-impact results. Whether you’re just beginning your resin journey or refining a professional portfolio, Silver Fox is your go-to for achieving clean, radiant metallic finishes that captivate and impress. Safety Note: Always work in a well-ventilated space and wear appropriate protective gear.",9,9,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/WhatsAppImage2025-06-12at14.51.40_7.jpg?v=1771187726,,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/silver-fox-metallic-epoxy-resin-pigment-premium-metal-effect-paste,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,8101c5f36f67df75
apex-resin,supplies,15894284239228,Guppy Green Metallic Epoxy Resin Pigment - Premium Metal Effect Paste!,guppy-green-metallic-epoxy-resin-pigment-premium-metal-effect-paste,Opaque Resin Pigments,,"Add a fresh, vibrant energy to your resin creations with Guppy Green, our premium epoxy resin pigment that delivers rich, lively green tones with a subtle metallic shimmer. Perfect for resin artists, designers, and creative professionals, this pigment brings a bright, contemporary flair to your projects, evoking nature, renewal, and dynamic creativity. This high-performance metallic paste produces smooth, mirror-like finishes with vivid green highlights, ideal for adding depth, vibrancy, and a polished natural aesthetic to your resin work. Features UV-Resistant Formula – Protects the brilliance of the green tones, even in direct sunlight Fade-Resistant Technology – Maintains clarity, vibrancy, and reflective shine over time Heat Stable – Engineered to withstand the heat of resin curing without losing luster or texture Use Guppy Green to craft bold metallic rivers in furniture and home décor, accent tumblers and coasters with fresh, lively highlights, or mimic the organic veining of foliage in geodes, ocean art, and abstract pieces. Just a small amount, starting at 5% - delivers striking, high-impact results. Whether you’re just beginning your resin journey or refining a professional portfolio, Guppy Green is your go-to pigment for achieving vibrant, radiant metallic finishes that captivate and inspire.",9,9,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/WhatsAppImage2025-06-12at14.51.40_4_1.jpg?v=1771187726,,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/guppy-green-metallic-epoxy-resin-pigment-premium-metal-effect-paste,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,2cdaf73eaa72c6b2
apex-resin,supplies,15894284271996,Rosefinch Red Metallic Epoxy Resin Pigment - Premium Metal Effect Paste!,rosefinch-red-metallic-epoxy-resin-pigment-premium-metal-effect-paste,Opaque Resin Pigments,,"Ignite your resin creations with the bold intensity of Rosefinch Red, our premium epoxy resin pigment that radiates deep crimson tones with a soft, metallic shimmer. Designed for resin artists, designers, and creative professionals, this pigment adds a passionate warmth and striking elegance to every pour, evoking the beauty of wild roses and the vibrance of fiery skies. This high-performance metallic paste delivers smooth, mirror-like finishes with rich red highlights, perfect for adding drama, emotion, and refined luxury to your resin work. Features UV-Resistant Formula – Maintains the depth and brilliance of your red tones, even in strong sunlight Fade-Resistant Technology – Keeps colour vivid and bold over time Heat Stable – Formulated to withstand the heat of resin curing without losing vibrancy or texture Use Rosefinch Red to design bold colour accents in wall art, pour statement rivers in furniture, enhance tumblers with romantic crimson tones, or create luxurious, gemstone-inspired veining in geodes and abstract work. A little goes a long way — start with just 5% to achieve powerful, radiant effects. Whether you're experimenting or refining a signature style, Rosefinch Red is your go-to for deep, expressive metallic finishes that command attention and inspire emotion. Safety Note: Always work in a well-ventilated space and wear appropriate protective gear.",9,9,INR,TRUE,,,,out_of_stock,,https://cdn.shopify.com/s/files/1/2250/3519/files/WhatsAppImage2025-06-12at14.51.40_6.jpg?v=1771187727,,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/rosefinch-red-metallic-epoxy-resin-pigment-premium-metal-effect-paste,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,a56eda4e0bb5f531
apex-resin,supplies,15894284304764,Atlantic Blue Metallic Epoxy Resin Pigment - Premium Metal Effect Paste!,atlantic-blue-metallic-epoxy-resin-pigment-premium-metal-effect-paste,Opaque Resin Pigments,,"Dive into deep, oceanic beauty with Atlantic Blue, our premium epoxy resin pigment that delivers rich blue tones and a cool metallic shimmer. Ideal for resin artists, designers, and creative professionals, this pigment brings serene depth and powerful movement to your creations, evoking the majesty of open water and timeless coastal elegance. This high-performance metallic paste creates sleek, mirror-like finishes with bold blue highlights, perfect for adding drama, depth, and a refined touch to your resin work. Features UV-Resistant Formula – Preserves the richness of your blue tones, even under direct sunlight Fade-Resistant Technology – Ensures lasting colour vibrancy and brilliance Heat Stable – Designed to endure the heat of resin curing without losing intensity or sheen Use Atlantic Blue to pour flowing ocean scenes in wall art, craft striking rivers in resin furniture, add wave-inspired accents to tumblers and coasters, or enhance geodes with dramatic, deep-sea veining. Just a small amount starting at 5%, goes a long way to achieve stunning effects. Whether you’re just setting sail on your resin journey or creating professionally, Atlantic Blue is your trusted pigment for captivating, oceanic metallic finishes that mesmerise and inspire. Safety Note: Always work in a well-ventilated space and wear protective equipment.",9,9,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/WhatsAppImage2025-06-12at14.51.40.jpg?v=1771187726,,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/atlantic-blue-metallic-epoxy-resin-pigment-premium-metal-effect-paste,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,cef40da09b06c95f
apex-resin,supplies,15894284337532,Copper Whisper Metallic Epoxy Resin Pigment - Premium Metal Effect Paste!,copper-whisper-metallic-epoxy-resin-pigment-premium-metal-effect-paste,Opaque Resin Pigments,,"Introduce an elegant glow to your creations with Copper Whisper, our premium epoxy resin pigment that blends rich copper hues with soft, metallic shimmer. Designed for resin artists, makers, and creative professionals, this pigment delivers warm, radiant tones that bring a sophisticated edge to any piece. This high-performance metallic paste creates smooth, mirror-like finishes and refined copper highlights, perfect for adding depth, warmth, and subtle luxury to your resin work. Features UV-Resistant Formula – Helps preserve the richness of your copper tones, even in direct sunlight Fade-Resistant Technology – 20g of brilliance and clarity over time Heat Stable – Built to endure the heat of resin curing without losing intensity or texture Use Copper Whisper to design flowing metallic rivers in furniture and river tables, add copper-kissed accents to tumblers and drinkware, or mimic natural metallic veining in ocean art and geode pieces. Just a small amount, starting at 5% delivers radiant results. From beginner makers to seasoned professionals, Copper Whisper is your go-to pigment for creating timeless copper finishes that captivate and inspire. Safety Note: Always work in a well-ventilated area and wear appropriate protective equipment. Follow all safety recommendations",9,9,INR,TRUE,,,,out_of_stock,,https://cdn.shopify.com/s/files/1/2250/3519/files/WhatsAppImage2025-06-12at14.51.40_2.jpg?v=1771187726,,"{""tags"":[""Create & Bloom Crafts"",""Resin Pigment Paste"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Opaque Resin Pigments""}",,,https://apexresin.co.uk/products/copper-whisper-metallic-epoxy-resin-pigment-premium-metal-effect-paste,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,27183046651e69c3
apex-resin,supplies,15908536680828,MDF Geode Surface for Resin Art Type A: One Board,mdf-geode-surface-for-resin-art-type-a-one-board,Tools,,"Premium MDF Surfaces perfect for glitzy Geodes. Experience the perfect balance of durability and smoothness, providing you with a reliable surface that allows your creativity to flow effortlessly. The high-quality MDF ensures stability, prevent warping and bending over time, (which is especially important if you're layering with textures). These boards are specially crafted to absorb and showcase the vibrant hues of your chosen materials , enhancing the brilliance of your artwork. Feel free to Prime them prior to starting a project (if you are pouring resin then no need to prime, get straight in and pour). Individually sold Central hole size approx 58mm 230mm x 199mm Made from high quality MDF",5,5,INR,TRUE,,,,out_of_stock,,https://cdn.shopify.com/s/files/1/2250/3519/files/MDFTypeAPic1.jpg?v=1772484620,,"{""tags"":[""Art Boards"",""Create & Bloom Crafts"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Tools""}",,,https://apexresin.co.uk/products/mdf-geode-surface-for-resin-art-type-a-one-board,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,7b529c17f93c6649
apex-resin,supplies,15908537237884,MDF Geode Coaster Surface for Resin Art Type A: Set of 3,mdf-geode-coaster-surface-for-resin-art-type-a-set-of-3,Tools,,"Premium MDF Surface perfect for Mixed Media Art Work Experience the perfect balance of durability and smoothness, providing you with a reliable surface that allows your creativity to flow effortlessly. The high-quality MDF ensures stability, prevent warping and bending over time, (which is especially important if you're layering with textures). These boards are specially crafted to absorb and showcase the vibrant hues of your chosen materials , enhancing the brilliance of your artwork. Feel free to Prime them prior to starting a project (if you are pouring resin then no need to prime, get straight in and pour). Sold in sets of 3 4mm- 6mm thick Approx 10cm x 11cm Diameter Made from high quality MDF",7,7,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/MDFTypeACoasterGeodePic1.jpg?v=1772484649,,"{""tags"":[""Art Boards"",""Create & Bloom Crafts"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Tools""}",,,https://apexresin.co.uk/products/mdf-geode-coaster-surface-for-resin-art-type-a-set-of-3,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,6aa27da69f42fd93
apex-resin,supplies,15908537270652,MDF Geode Coaster Surface for Resin Art Type B: Set of 3,mdf-geode-coaster-surface-for-resin-art-type-b-set-of-3,Tools,,"Premium MDF Surface perfect for Mixed Media Art Work Experience the perfect balance of durability and smoothness, providing you with a reliable surface that allows your creativity to flow effortlessly. The high-quality MDF ensures stability, prevent warping and bending over time, (which is especially important if you're layering with textures). These boards are specially crafted to absorb and showcase the vibrant hues of your chosen materials , enhancing the brilliance of your artwork. Feel free to Prime them prior to starting a project (if you are pouring resin then no need to prime, get straight in and pour). Sold in sets of 3 4mm- 6mm thick Approx 10cm x 10cm Diameter Made from high quality MDF",7,7,INR,TRUE,,,,active,,https://cdn.shopify.com/s/files/1/2250/3519/files/MDFCoaterTypeBPic1.jpg?v=1772484648,,"{""tags"":[""Art Boards"",""Create & Bloom Crafts"",""Shopify Collective""],""vendor"":""Create & Bloom Crafts"",""productType"":""Tools""}",,,https://apexresin.co.uk/products/mdf-geode-coaster-surface-for-resin-art-type-b-set-of-3,2026-07-08T05:45:20.102Z,2026-07-08T13:13:52.536Z,4f2bc471b9dfb8b4
